Product,Brand,Price,Rating,Review,Votes,Review_Length,Polarity,Sentiment
Samsung Galaxy S4 16GB Unlocked GSM Smartphone w/ 4G LTE also in USA - Marble White,,459.0,5,It's great,0.0,10,0.8,Positive
Samsung Galaxy S4 16GB Unlocked GSM Smartphone w/ 4G LTE also in USA - Marble White,,459.0,5,"This cellphone is very good, i ordered for my supervisor and when he received the phone he's very happy because the cellphone is like a brand new...",1.0,148,0.6821212121212121,Positive
Samsung Galaxy S4 16GB Unlocked GSM Smartphone w/ 4G LTE also in USA - Marble White,,459.0,5,Love Samsung phones. This is a good phone even though it's a bit old according to today's standards.,0.0,100,0.43333333333333335,Positive
Samsung Galaxy S4 16GB Unlocked GSM Smartphone w/ 4G LTE also in USA - Marble White,,459.0,5,Everything ok,0.0,13,0.5,Positive
Samsung Galaxy S4 16GB Unlocked GSM Smartphone w/ 4G LTE also in USA - Marble White,,459.0,5,Bought for my husband when his S2 was destroyed. Five members of our family now have this phone and we all love our phones. After two years mine is still working well.,3.0,167,0.5,Positive
Samsung Galaxy S4 16GB Unlocked GSM Smartphone w/ 4G LTE also in USA - Marble White,,459.0,5,It is excellent!,0.0,16,1.0,Positive
Samsung Galaxy S4 16GB Unlocked GSM Smartphone w/ 4G LTE also in USA - Marble White,,459.0,1,dont trust,0.0,10,0.0,Neutral
Samsung Galaxy S4 16GB Unlocked GSM Smartphone w/ 4G LTE also in USA - Marble White,,459.0,5,Got the phone right on time for Christmas. I gave it to my dad and he loves it. It has given no trouble till now. The only extra thing we had to do to operate this phone was to resize the SIM card into a micro SIM as the SIM slot is a little smaller.,6.0,250,0.03303571428571428,Neutral
Samsung Galaxy S4 16GB Unlocked GSM Smartphone w/ 4G LTE also in USA - Marble White,,459.0,5,Excellent phone,1.0,15,1.0,Positive
Samsung Galaxy S4 16GB Unlocked GSM Smartphone w/ 4G LTE also in USA - Marble White,,459.0,5,Excellent,1.0,9,1.0,Positive
Samsung Galaxy S4 Active Dive I9295 Unlocked International Version Blue,,157.55,2,having problems,0.0,15,0.0,Neutral
Samsung Galaxy S4 Active Dive I9295 Unlocked International Version Blue,,157.55,4,"Came in as expected, but didn't work with our plan. Vendor was willing to work with you though.",0.0,95,0.075,Neutral
Samsung Galaxy S4 Active Dive I9295 Unlocked International Version Blue,,157.55,2,"Back button is very difficult to press, and when I received it, the skin of the phone was already being peeled off.... And battery life is not durable, but other than those things it works fine.",0.0,194,-0.08958333333333333,Neutral
Samsung Galaxy S4 Active Dive I9295 Unlocked International Version Blue,,157.55,3,The charger was not good and the phone looks to old but it's good for the price..,0.0,81,0.15,Neutral
Samsung Galaxy S4 Active Dive I9295 Unlocked International Version Blue,,157.55,1,didn't like the product,0.0,23,0.0,Neutral
Samsung Galaxy S4 Active Dive I9295 Unlocked International Version Blue,,157.55,5,Very satisfied,0.0,14,0.65,Positive
Samsung Galaxy S4 Active Dive I9295 Unlocked International Version Blue,,157.55,1,Terrible,0.0,8,-1.0,Negative
Samsung Galaxy S4 Active Dive I9295 Unlocked International Version Blue,,157.55,2,"Cameras suck, and the phone just doesnt feel like a true galaxy",0.0,63,0.35,Positive
Samsung Galaxy S4 Active Dive I9295 Unlocked International Version Blue,,157.55,3,Had a few issues but got them worked out.,0.0,41,-0.2,Neutral
Samsung Galaxy S4 Active Dive I9295 Unlocked International Version Blue,,157.55,1,"DO NOT BUY!This phone is getting ridiculous. The screen was cracked, the back cover is cracked, and I ordered an unlocked phone, and it is locked.",1.0,146,-0.16666666666666666,Neutral
Samsung Galaxy S4 Active Dive I9295 Unlocked International Version Blue,,157.55,5,"its every thing i wanted , crystal clear camera and monitor .has lots and lots of feature and very user friendly .",1.0,114,0.225,Positive
Samsung Galaxy S4 Active Dive I9295 Unlocked International Version Blue,,157.55,1,First of all. It wasn't a 4G or even a 3G phone. That doesn't matter anyway. It only worked for 2 days then it died. Just started flashing the Samsung screen and would not boot-up completely. That was a wasted $460. I advise anyone in the continental USA DO NOT PURCHASE!!! Unless you plan on spending a great deal of time in England.,1.0,334,0.151875,Neutral
Samsung Galaxy S4 Active Dive I9295 Unlocked International Version Blue,,157.55,5,"Works perfectly and i plan to buy another for my friend, no issues what so ever.i even got an adapter with it to plug in",0.0,120,1.0,Positive
Samsung Galaxy S4 Active Dive I9295 Unlocked International Version Blue,,157.55,5,"I live in latin america and travels all over the world and it works excellent with any phone network, i would recommend this phone.",1.0,131,0.5681818181818181,Positive
Samsung Galaxy S4 Active Dive I9295 Unlocked International Version Blue,,157.55,5,"So far, so good. I've had the phone for two days now and its exactly what I wanted. I was coming from a Galaxy S2 and it was dying from some issues I caused. The price is over a third less than Best Buy and a couple hundred off of AT&T. Quick trackable shipping from Wireless Everything and exactly as described. They added a US plug adapter since this is the International version. Transfer of contacts through Google service is easy, but Apps take some time.Make sure you go and get a micro Sim card for the phone. Just 10 bucks and 5 minutes at the AT&T store AFTER you get the new phone in.",2.0,594,0.29469696969696973,Positive
Samsung Galaxy S4 Active Dive I9295 Unlocked International Version Blue,,157.55,1,"As far as I can tell, this phone does not work at all outside of Malaysia. My wife and I tried to get this working with AT&T for a month and switched back to a locked phone on Verizon. We lost our $400 and are extremely dissatisfied with Amazon and AT&T.",1.0,254,-0.006249999999999999,Neutral
Samsung Galaxy S4 Active Dive I9295 Unlocked International Version Blue,,157.55,5,I have no complaints with my phone still learning about it everyday really love it i recommend this phone to everyone!,1.0,118,0.2125,Positive
Samsung Galaxy S4 Active Dive I9295 Unlocked International Version Blue,,157.55,5,"Really it is excelent , I m happy whit this . I hope keep it long time working with me",0.0,86,0.31666666666666665,Positive
Samsung Galaxy S4 Active Dive I9295 Unlocked International Version Blue,,157.55,5,"Wish it would have the wireless charging option because it is only an amount of time before the rubber seal of the USB falls off, then this phone losses it's most important advantage.",0.0,183,0.3,Positive
Samsung Galaxy S4 Active Dive I9295 Unlocked International Version Blue,,157.55,5,"This product is good. The software, the response is very good.Just the batery need more life because if I use a lot to see things in internet, only is longer one day.I recomend buy a protect case.The speaker I cant hear if I put the cellular phone with the back in the table.",0.0,275,0.27999999999999997,Positive
Samsung Galaxy S4 Active Dive I9295 Unlocked International Version Blue,,157.55,5,"Works perfect. Had it for quite a while now. I recommend a case, personally, I'm sure its tough but it feels thin and flimsy. Was waterproof as well, until the port cover broke off. You can buy another one, but I don't think it's worth 5 extra dollars.",0.0,252,0.1685185185185185,Neutral
Samsung Galaxy S4 Active Dive I9295 Unlocked International Version Blue,,157.55,4,"excellent,",0.0,10,1.0,Positive
Samsung Galaxy S4 Active Dive I9295 Unlocked International Version Blue,,157.55,4,Got to me incredibly fast. Honest deal. Thank you.,0.0,50,0.4,Positive
Samsung Galaxy S4 Active Dive I9295 Unlocked International Version Blue,,157.55,2,"Like the phone, but there is a huge/deep scratch across the screen. That was not in the description.",2.0,100,0.0,Neutral
Samsung Galaxy S4 Active Dive I9295 Unlocked International Version Blue,,157.55,4,thank you so much,0.0,17,0.2,Neutral
Samsung Galaxy S4 Active Dive I9295 Unlocked International Version Blue,,157.55,5,I loved it! Great phone!,0.0,24,0.9375,Positive
Samsung Galaxy S4 Active Dive I9295 Unlocked International Version Blue,,157.55,1,I went wrong and was totally ruined Bad cell,0.0,44,-0.3999999999999999,Negative
Samsung Galaxy S4 Active Dive I9295 Unlocked International Version Blue,,157.55,3,"Good phone only complaint is about the ""whatever proof"" claim. My charging port doesn't close anymore so if I were to drop it on water it would fry but other than that it's a good phone.",0.0,186,0.19499999999999998,Neutral
Samsung Galaxy S4 Active Dive I9295 Unlocked International Version Blue,,157.55,1,the product is bad. I bought the 10/30/2013 and will damage the screen. I am in USA and not to do to repair it.,0.0,111,-0.6999999999999998,Negative
Samsung Galaxy S4 Active Dive I9295 Unlocked International Version Blue,,157.55,5,Genial,0.0,6,0.0,Neutral
Samsung Galaxy S4 Active Dive I9295 Unlocked International Version Blue,,157.55,5,i like,0.0,6,0.0,Neutral
Samsung Galaxy S4 Active Dive I9295 Unlocked International Version Blue,,157.55,5,excelente,0.0,9,0.0,Neutral
Samsung Galaxy S4 Active Dive I9295 Unlocked International Version Blue,,157.55,5,It's amazing i love this phone,0.0,30,0.55,Positive
Samsung Galaxy S4 Active Dive I9295 Unlocked International Version Blue,,157.55,5,excellent article,0.0,17,1.0,Positive
Samsung Galaxy S4 Active Dive I9295 Unlocked International Version Blue,,157.55,5,"perfect, from venezuela",0.0,23,1.0,Positive
Samsung Galaxy S4 Active Dive I9295 Unlocked International Version Blue,,157.55,1,It's not unlocked and I wish I can send it back but I already dicarded the box and paper work,0.0,93,0.0,Neutral
Samsung Galaxy S4 Active Dive I9295 Unlocked International Version Blue,,157.55,1,Was not as claimed. Not att compatability.,0.0,42,0.0,Neutral
Samsung Galaxy S4 Active Dive I9295 Unlocked International Version Blue,,157.55,5,Excellent product,0.0,17,1.0,Positive
Samsung Galaxy S4 Active Dive I9295 Unlocked International Version Blue,,157.55,3,IT IS UNLOCKED FROM VODACOM,0.0,27,0.0,Neutral
Samsung Galaxy S4 Active Dive I9295 Unlocked International Version Blue,,157.55,2,I bought phone May 2014 and now it turn off by itself when battery still have 60% of charge. it seems to be a problem with this model.,0.0,134,0.0,Neutral
Samsung Galaxy S4 Active Dive I9295 Unlocked International Version Blue,,157.55,5,"It was love at first read. After I looked at the specs when I saw it being advertised at my local carrier's store I had to get my hands on one. So I did, and a two-year contract to boot, but then my phone was stolen last month so I had to buy a new one, exact same color (dive blue) exact same model (international i9295). The phone came brand new and in a timely manner and even came with a bunch of things that didn't come with the original phone that my carrier store gave me, like cool ear buds and an international adapter. I just used the charging cord and adapter that I had with my old phone, so the bulk of the charger in this new phone doesn't bother me, I just stashed it somewhere.The phone is a bit heavy, but nothing I couldn't get used to. It actually helps to remind me that I don't have it like when I pick my purse up and it isn't heavy enough I look around until I find my phone. Also, yes the phone is a little large and almost ridiculously so if you've never been on the ""big screen"" bandwagon but TRUST ME YOU WILL HOP ON THAT BANDWAGON FASTER THAN A HEAT FAN WHO KNOWS NOTHING ABOUT BASKETBALL AND SWITCHED TO THE SPURS THIS YEAR. Yep, pretty quick.The battery life isn't the best, but after looking through lifehacker I saw an app called Greenify which came highly recommended and I installed it and never looked back. The time between charges even for a social media lover like me improved markedly. However I don't ever play games on my phone so I think that also helps, I'm not that kind of person.The color, oh the color. My favorite color in the world just happened to be the color of this phone. Sigh. Could it be any more dreamy?The processing speed was never an issue. I had things like YouTube, social media apps, GMail, my university's website, etc. open and I never saw it freeze. Keep in mind I had this phone for 6 months. Installed/uninstalled many a failed app that didn't live up to my standards. But I keep my phone clean and virus-free so that might be a factor.Get the phone already what are you waiting for?? Buy a medium-hard protective rubbery case for it and drop it in the sink accidentally while washing dishes, trust me it will pay for itself with the water resistant feature. KEEP IN MIND IT SAYS WATER RESISTANT, NOT WATERPROOF. WHOEVER ON HERE SAYS ""WATERPROOF"" & ""DID NOT WORK"" ANYWHERE IN THEIR REVIEW SHOULD NOT BE TRUSTED. It is only water resistant IF you seal the phone properly beforehand, since my phone was kept constantly sealed by my tight case, I never had a problem dropping it various times into shallow water.Sure, you could have a bigger better phone with bigger faster processing speed and a more updated CPU but if you were gonna get one you wouldn't be reading my review so closely, now would you?",0.0,2769,0.11890670995670996,Neutral
Samsung Galaxy S4 Active Dive I9295 Unlocked International Version Blue,,157.55,5,"I think it's better than the original S4. Sturdy build, water resistant, just the flimsiness of the charging port cover gives me unease. KitKat update just came out for it.",0.0,172,0.4375,Positive
Samsung Galaxy S4 Active Dive I9295 Unlocked International Version Blue,,157.55,5,"My son talked me into buying this phone. I love it! Very reliable phone, the only thing i don't like is the battery life on itI don't use it that often, but still have to charge it ever 24 hrs",0.0,192,0.27499999999999997,Positive
Samsung Galaxy S4 Active Dive I9295 Unlocked International Version Blue,,157.55,2,"I received the phone and took it overseas the next day only to find out that it is not exactly an international version. I can't get LTE because the LTE is Qualcomm which is CDMA so it is limited to 3G . I found written in fine print on the side of the phone ""Qualcomm 4G"" which doesn't match what was advertised by the seller. I'm disappointed and not impressed by the false claims and specs written for the product by the seller.I like the phone in every aspect except for the LTE.",0.0,483,-0.1630952380952381,Neutral
Samsung Galaxy S4 Active Dive I9295 Unlocked International Version Blue,,157.55,5,"phone in perfect condition, works very well is a bit heavier than the S3. I have not wet it scares me haha",0.0,106,0.3625,Positive
Samsung Galaxy S4 Active Dive I9295 Unlocked International Version Blue,,157.55,5,"The product is excellent. It arrived sooner than I thought it would. Furthermore, it works perfectly. I don't think I could have gotten a better deal anywhere else.",1.0,164,0.8333333333333334,Positive
Samsung Galaxy S4 Active Dive I9295 Unlocked International Version Blue,,157.55,1,"I was afraid to test it underwater and I was right. Although it states that it can hold up to 30min under 1m, after 15min on the surface, the water got into the phone and caused it to stop working! Now the phone doesn't power on (it frezes after the samsung logo appears).Regarding the phone itself it is great",4.0,310,0.18571428571428572,Neutral
Samsung Galaxy S4 Active Dive I9295 Unlocked International Version Blue,,157.55,4,This item works great i like it is bery awsome and it takes a clearly pictures What you can edit so good,1.0,104,0.5333333333333333,Positive
Samsung Galaxy S4 Active Dive I9295 Unlocked International Version Blue,,157.55,5,"excellent team for nature lovers and those who we are in extreme environments, like adventures and other activities, a durable phone",1.0,132,0.25,Positive
